,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,month_year,day_year,year_year,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,renew_offer_type,sales_channel,vehicle_class,vehicle_size
646,8415.684559,55308,107,17,74,0,6,513.6,1,3,2011,Oregon,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Corporate Auto,Offer1,Call Center,SUV,Medsize
647,15433.0,36068,97,0,10,0,2,113.367765,1,16,2011,Oregon,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Offer2,Branch,Two-Door Car,Medsize
648,13057.17071,48804,112,1,4,1,2,537.6,2,27,2011,Oregon,No,Premium,Bachelor,Employed,M,Suburban,Married,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
649,9599.950239,0,131,6,52,0,6,773.0,1,24,2011,Oregon,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Offer2,Web,SUV,Small
650,8535.108918,55790,111,4,40,0,9,117.672722,2,22,2011,Oregon,No,Basic,Bachelor,Employed,M,Rural,Single,Personal Auto,Offer3,Branch,SUV,Medsize
651,8293.481886,70258,69,20,65,0,2,225.145949,1,9,2011,Arizona,No,Basic,Bachelor,Employed,F,Urban,Divorced,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
652,6846.150323,0,95,13,20,0,5,456.0,1,27,2011,Oregon,Yes,Extended,Bachelor,Unemployed,F,Suburban,Divorced,Personal Auto,Offer1,Call Center,Two-Door Car,Large
653,6636.859781,47274,83,32,26,1,5,182.432565,1,6,2011,Oregon,No,Extended,Bachelor,Employed,F,Rural,Married,Corporate Auto,Offer1,Agent,Four-Door Car,Medsize
654,5802.83547,0,78,27,10,0,8,644.755653,2,28,2011,Washington,No,Extended,College,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Small
655,5077.320916,0,73,26,84,0,3,525.6,1,9,2011,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer2,Call Center,Two-Door Car,Medsize
656,12427.39371,15818,107,24,99,0,2,333.886816,2,9,2011,Washington,No,Premium,Master,Medical Leave,F,Urban,Married,Personal Auto,Offer2,Call Center,Two-Door Car,Medsize
657,10990.59477,44552,137,7,42,0,3,311.103582,1,16,2011,Washington,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Offer1,Branch,SUV,Medsize
658,3435.25008,64348,86,25,18,0,1,212.391975,1,14,2011,Oregon,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer2,Call Center,Two-Door Car,Medsize
659,6624.61183,0,62,27,53,0,2,297.6,2,26,2011,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Corporate Auto,Offer1,Branch,Two-Door Car,Medsize
660,5757.442258,88997,72,9,71,0,3,174.041566,1,31,2011,California,Yes,Basic,Master,Employed,M,Rural,Divorced,Special Auto,Offer2,Branch,Four-Door Car,Small
661,2691.568951,77411,67,30,63,0,1,257.900458,1,24,2011,Washington,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
662,2886.451602,10312,78,10,63,0,1,486.278557,1,20,2011,California,Yes,Extended,High School or Below,Retired,F,Suburban,Married,Corporate Auto,Offer2,Agent,Four-Door Car,Large
663,5341.438779,0,72,4,11,1,7,345.6,1,1,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
664,4160.018087,96263,103,5,5,0,1,104.0,1,8,2011,Arizona,No,Basic,High School or Below,Employed,F,Rural,Married,Personal Auto,Offer2,Agent,SUV,Small
665,2846.24535,28919,72,18,11,0,1,518.4,2,3,2011,California,No,Basic,College,Employed,F,Suburban,Married,Corporate Auto,Offer2,Agent,Four-Door Car,Medsize
666,4770.256564,0,68,2,28,1,4,326.4,1,2,2011,Oregon,No,Basic,College,Unemployed,F,Suburban,Married,Personal Auto,Offer3,Agent,Two-Door Car,Medsize
667,5059.616223,41869,64,5,52,0,6,262.12205,1,6,2011,Oregon,No,Basic,Bachelor,Employed,M,Urban,Married,Personal Auto,Offer2,Web,Two-Door Car,Medsize
668,9095.744565,0,128,5,76,0,8,773.0,1,15,2011,Arizona,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Agent,SUV,Medsize
669,2688.863963,32808,68,1,88,1,1,541.695658,1,29,2011,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer3,Branch,Four-Door Car,Small
670,8277.637562,79780,68,11,58,0,2,326.4,2,14,2011,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer2,Web,Four-Door Car,Medsize
671,9057.935331,91025,112,26,37,0,9,327.682669,1,2,2011,Oregon,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Offer1,Agent,SUV,Medsize
672,3801.750407,33043,95,15,90,0,1,456.0,1,2,2011,California,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
673,9339.341599,69442,118,26,6,3,3,773.0,2,22,2011,Arizona,No,Premium,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer3,Branch,Four-Door Car,Small
674,2662.0,0,70,18,47,0,1,104.0,1,15,2011,Oregon,No,Basic,College,Unemployed,M,Rural,Married,Corporate Auto,Offer2,Agent,Four-Door Car,Medsize
675,4984.095342,0,70,25,48,0,9,336.0,2,14,2011,Arizona,No,Basic,College,Unemployed,F,Suburban,Divorced,Corporate Auto,Offer1,Agent,Four-Door Car,Small
676,2662.0,47234,65,11,34,0,1,104.0,2,18,2011,Oregon,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
677,7437.693335,86863,92,27,26,0,3,441.6,1,12,2011,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
678,14536.78759,25805,66,25,0,2,2,375.866091,1,16,2011,Oregon,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Personal Auto,Offer2,Call Center,Four-Door Car,Medsize
679,5913.305869,43676,76,19,7,0,3,364.8,1,23,2011,Nevada,No,Extended,Bachelor,Employed,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
680,2771.663013,59855,74,30,82,4,1,355.2,1,7,2011,Arizona,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Offer2,Branch,Two-Door Car,Medsize
681,15433.0,35296,126,19,11,0,2,452.616872,1,4,2011,Arizona,No,Extended,Master,Employed,M,Urban,Single,Personal Auto,Offer2,Branch,SUV,Medsize
682,9880.38582,36576,125,11,73,1,3,113.450122,1,3,2011,Oregon,No,Extended,Master,Employed,F,Rural,Married,Personal Auto,Offer1,Agent,SUV,Medsize
683,15114.40241,28513,100,4,22,1,2,480.0,1,19,2011,California,Yes,Basic,High School or Below,Medical Leave,F,Suburban,Married,Corporate Auto,Offer2,Call Center,SUV,Medsize
684,5759.91084,85448,72,16,76,0,3,104.0,1,28,2011,Oregon,No,Basic,Bachelor,Employed,M,Rural,Married,Special Auto,Offer3,Agent,Four-Door Car,Medsize
685,8495.164213,23791,110,11,71,3,7,615.27228,1,24,2011,Oregon,No,Premium,High School or Below,Employed,F,Suburban,Divorced,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
686,4381.184212,20597,112,31,46,0,1,615.256301,1,8,2011,California,No,Premium,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
687,6997.827397,56940,87,11,10,0,9,512.66245,2,23,2011,Arizona,No,Extended,College,Employed,F,Suburban,Married,Personal Auto,Offer2,Web,Four-Door Car,Small
688,11430.58845,93210,71,35,62,0,2,104.0,1,16,2011,Oregon,No,Basic,Bachelor,Employed,M,Rural,Married,Personal Auto,Offer4,Web,Two-Door Car,Large
689,7482.486135,48992,94,30,0,1,7,426.072946,1,23,2011,Oregon,No,Extended,Bachelor,Employed,F,Urban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
690,8596.916624,53736,71,2,20,0,2,169.287785,1,31,2011,Arizona,No,Basic,Master,Employed,F,Rural,Married,Personal Auto,Offer4,Web,Two-Door Car,Medsize
691,7854.960831,25378,66,22,32,1,2,419.464143,1,16,2011,Arizona,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
692,2662.0,76731,64,2,68,0,1,201.455005,2,14,2011,Oregon,Yes,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
693,2662.0,0,64,11,85,0,1,662.69318,1,12,2011,Washington,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer4,Branch,Four-Door Car,Medsize
694,4118.588554,69379,103,14,79,0,1,494.4,1,28,2011,California,Yes,Premium,Bachelor,Employed,F,Suburban,Single,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
695,12157.32992,57449,103,6,28,0,2,494.4,2,27,2011,Oregon,Yes,Premium,High School or Below,Employed,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
696,5152.819636,0,68,7,31,0,7,326.4,1,2,2011,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Corporate Auto,Offer2,Web,Four-Door Car,Medsize
697,6512.976472,0,93,30,70,0,6,669.6,1,2,2011,Nevada,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Offer3,Agent,Two-Door Car,Medsize
698,15433.0,33806,89,32,59,0,2,395.729716,1,20,2011,Arizona,Yes,Extended,Bachelor,Employed,F,Urban,Divorced,Corporate Auto,Offer2,Web,Four-Door Car,Medsize
699,4191.966092,77048,103,20,41,0,1,141.199465,1,29,2011,Washington,No,Basic,Master,Employed,M,Rural,Married,Personal Auto,Offer2,Agent,SUV,Medsize
700,10928.40709,74965,90,20,93,0,2,104.0,1,11,2011,Oregon,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
701,7615.381271,34095,63,5,99,0,2,302.4,1,9,2011,Arizona,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer2,Web,Two-Door Car,Medsize
702,2662.0,0,66,16,35,4,1,316.8,2,22,2011,California,Yes,Basic,College,Unemployed,F,Suburban,Divorced,Personal Auto,Offer1,Branch,Four-Door Car,Small
703,2662.0,96045,61,24,35,0,1,104.0,1,15,2011,California,No,Basic,College,Employed,M,Rural,Divorced,Corporate Auto,Offer2,Web,Four-Door Car,Large
704,14195.36028,86355,118,27,86,0,2,285.418473,2,12,2011,Nevada,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer1,Agent,Sports Car,Large
705,9427.684903,27824,118,32,9,0,8,566.4,1,21,2011,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer3,Agent,SUV,Large
706,11982.42085,42995,101,10,22,0,2,410.508316,2,27,2011,California,No,Basic,High School or Below,Employed,M,Urban,Married,Personal Auto,Offer3,Call Center,SUV,Medsize
707,3102.789546,21235,79,18,56,0,1,244.23135,2,4,2011,Oregon,No,Extended,High School or Below,Employed,F,Urban,Married,Personal Auto,Offer4,Agent,Two-Door Car,Medsize
708,4222.631209,74585,106,1,49,0,1,218.598065,1,17,2011,California,No,Basic,High School or Below,Employed,M,Rural,Married,Personal Auto,Offer2,Agent,SUV,Medsize
709,4023.814439,41833,103,28,43,0,1,643.826716,1,10,2011,Oregon,No,Premium,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
710,5297.151805,23908,70,18,57,0,4,336.0,2,19,2011,California,No,Basic,College,Medical Leave,F,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
711,15433.0,0,65,9,31,0,2,312.0,1,3,2011,Oregon,Yes,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Offer2,Agent,Two-Door Car,Medsize
712,4416.206243,61953,113,5,63,0,1,497.047297,1,26,2011,Arizona,No,Basic,Bachelor,Employed,M,Urban,Divorced,Personal Auto,Offer3,Branch,SUV,Medsize
713,4639.035171,0,142,5,87,0,1,773.0,2,28,2011,California,No,Premium,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,Offer4,Web,SUV,Medsize
714,4863.544585,0,137,25,45,0,1,657.6,1,13,2011,Nevada,No,Extended,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Offer2,Branch,SUV,Small
715,15433.0,73760,107,16,3,1,2,230.245772,1,31,2011,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer3,Web,Sports Car,Medsize
716,2974.314896,23333,74,8,43,0,1,104.0,2,16,2011,Oregon,No,Basic,College,Employed,F,Rural,Married,Corporate Auto,Offer4,Agent,Four-Door Car,Medsize
717,2662.0,0,61,6,30,0,1,292.8,1,8,2011,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
718,10064.60828,20440,128,11,54,2,9,614.4,2,3,2011,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Corporate Auto,Offer3,Branch,Sports Car,Medsize
719,5500.01251,86073,136,3,32,0,1,333.5671,2,11,2011,Washington,No,Extended,High School or Below,Employed,F,Rural,Married,Corporate Auto,Offer4,Agent,Sports Car,Medsize
720,5489.214062,50943,139,18,14,0,1,667.2,1,10,2011,California,No,Extended,College,Employed,M,Suburban,Divorced,Special Auto,Offer1,Branch,SUV,Medsize
721,2662.0,19003,71,29,21,0,1,104.0,2,23,2011,California,No,Basic,Bachelor,Disabled,M,Rural,Married,Personal Auto,Offer3,Agent,Two-Door Car,Medsize
722,8573.463947,46703,108,0,48,0,6,678.100487,1,10,2011,California,No,Premium,College,Employed,M,Suburban,Single,Personal Auto,Offer1,Branch,Four-Door Car,Small
723,15433.0,14072,71,13,3,0,2,511.2,1,26,2011,California,Yes,Basic,Bachelor,Medical Leave,M,Suburban,Divorced,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
724,8550.386579,21733,73,17,37,0,2,525.6,2,6,2011,Oregon,No,Basic,College,Employed,M,Suburban,Single,Corporate Auto,Offer2,Web,Four-Door Car,Medsize
725,2662.0,20811,61,33,61,0,1,292.8,1,20,2011,Arizona,No,Basic,Bachelor,Medical Leave,M,Suburban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
726,4254.620669,11904,61,34,11,2,3,292.8,2,3,2011,Arizona,Yes,Basic,High School or Below,Disabled,F,Suburban,Single,Personal Auto,Offer1,Web,Two-Door Car,Small
727,8982.850377,43490,114,24,63,4,6,174.588413,2,13,2011,Oregon,No,Basic,College,Employed,F,Rural,Married,Corporate Auto,Offer1,Call Center,SUV,Medsize
728,7868.165983,57340,67,7,19,0,2,159.391681,1,17,2011,California,No,Basic,High School or Below,Employed,M,Rural,Single,Corporate Auto,Offer1,Agent,Four-Door Car,Medsize
729,7704.248723,49088,97,4,46,0,3,698.4,2,9,2011,California,No,Extended,College,Employed,M,Suburban,Married,Corporate Auto,Offer4,Branch,Four-Door Car,Small
730,10552.16999,47761,131,2,54,0,6,232.711071,1,2,2011,Nevada,No,Extended,Master,Employed,M,Rural,Married,Personal Auto,Offer1,Agent,SUV,Small
731,11681.37428,70930,99,2,21,0,2,190.43446,2,26,2011,Washington,No,Extended,Bachelor,Employed,M,Rural,Divorced,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
732,8737.837514,61281,110,7,16,0,7,104.0,2,13,2011,Arizona,No,Basic,Bachelor,Employed,M,Rural,Married,Personal Auto,Offer1,Agent,SUV,Medsize
733,5454.890731,0,82,4,77,1,3,393.6,2,22,2011,Nevada,No,Extended,Bachelor,Unemployed,M,Suburban,Divorced,Corporate Auto,Offer1,Branch,Two-Door Car,Large
734,7705.283329,25290,66,0,4,0,2,382.085897,2,26,2011,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Single,Personal Auto,Offer3,Call Center,Four-Door Car,Medsize
735,7039.262387,24239,88,25,5,0,8,104.0,2,12,2011,Arizona,No,Extended,High School or Below,Employed,F,Rural,Married,Personal Auto,Offer4,Call Center,Four-Door Car,Medsize
736,8838.085637,82664,114,24,10,3,9,133.425609,1,21,2011,California,Yes,Basic,Bachelor,Employed,M,Rural,Married,Personal Auto,Offer2,Agent,SUV,Medsize
737,8733.527338,83210,110,0,25,0,3,528.0,2,5,2011,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Personal Auto,Offer3,Branch,Sports Car,Large
738,9597.474777,38736,81,7,35,0,2,561.414794,2,18,2011,Oregon,No,Extended,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Offer1,Call Center,Two-Door Car,Small
739,4506.660224,0,66,0,10,0,9,316.8,1,17,2011,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Call Center,Four-Door Car,Medsize
740,15433.0,55437,64,5,78,1,2,445.287788,2,13,2011,Oregon,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
741,4737.871725,0,130,0,93,0,1,104.0,2,3,2011,Washington,No,Extended,College,Unemployed,F,Rural,Married,Personal Auto,Offer3,Branch,SUV,Medsize
742,5426.136238,0,71,33,83,0,3,407.99684,1,1,2011,Oregon,No,Basic,Master,Unemployed,M,Suburban,Married,Corporate Auto,Offer1,Agent,Four-Door Car,Medsize
743,7998.143771,29066,100,13,51,0,3,773.0,2,19,2011,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer2,Branch,SUV,Medsize
744,2897.620704,54337,72,27,7,0,1,345.6,2,25,2011,Nevada,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer3,Web,Four-Door Car,Medsize
745,11599.50219,67616,96,25,17,0,2,340.306584,2,19,2011,Oregon,No,Extended,High School or Below,Employed,F,Urban,Married,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
746,15147.93055,41082,63,23,94,0,2,106.647493,2,16,2011,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer3,Web,Two-Door Car,Medsize
747,5435.767832,0,73,12,71,0,4,626.116259,2,13,2011,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer2,Branch,Four-Door Car,Small
748,2725.356404,36650,69,2,70,1,1,104.0,1,3,2011,Nevada,Yes,Basic,Master,Employed,F,Rural,Married,Personal Auto,Offer2,Web,Four-Door Car,Large
749,13297.71225,50631,112,19,12,4,2,773.0,2,19,2011,Oregon,No,Basic,College,Employed,F,Suburban,Married,Special Auto,Offer2,Agent,SUV,Medsize
750,9927.049694,19592,92,31,63,0,2,441.6,1,22,2011,California,No,Extended,College,Medical Leave,M,Suburban,Divorced,Personal Auto,Offer4,Web,Four-Door Car,Medsize
751,15433.0,0,114,30,1,0,2,547.2,1,23,2011,Washington,No,Premium,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer3,Branch,Two-Door Car,Medsize
752,15433.0,55761,115,22,73,0,2,104.0,2,12,2011,Arizona,No,Basic,College,Employed,F,Rural,Divorced,Personal Auto,Offer1,Branch,Sports Car,Medsize
753,2722.210707,17576,71,29,70,0,1,398.502948,2,2,2011,California,Yes,Basic,College,Medical Leave,F,Suburban,Married,Special Auto,Offer2,Call Center,Four-Door Car,Medsize
754,7083.212357,41449,89,15,45,0,5,104.0,2,24,2011,California,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer4,Branch,Four-Door Car,Medsize
755,10179.71704,14290,271,20,40,0,1,773.0,1,5,2011,California,Yes,Premium,Bachelor,Retired,F,Suburban,Married,Personal Auto,Offer1,Agent,Luxury SUV,Medsize
756,5889.509098,62007,73,4,7,0,3,120.015609,2,24,2011,Nevada,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
757,15433.0,21921,206,14,44,0,3,773.0,2,26,2011,Arizona,No,Extended,High School or Below,Medical Leave,M,Suburban,Married,Corporate Auto,Offer1,Branch,Luxury SUV,Large
758,5288.173294,42621,66,8,3,0,3,316.8,1,17,2011,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer2,Call Center,Four-Door Car,Medsize
759,15433.0,0,87,16,41,1,2,417.6,1,22,2011,Oregon,No,Extended,College,Unemployed,M,Suburban,Divorced,Personal Auto,Offer1,Agent,Four-Door Car,Large
760,7778.532347,63786,196,30,81,0,1,773.0,1,7,2011,Washington,No,Basic,High School or Below,Employed,M,Urban,Single,Corporate Auto,Offer1,Branch,Luxury SUV,Medsize
761,7341.861257,0,104,1,48,3,7,104.0,1,18,2011,California,No,Basic,High School or Below,Unemployed,F,Rural,Married,Personal Auto,Offer1,Branch,Sports Car,Medsize
762,7919.197048,82877,99,8,89,1,3,104.0,1,7,2011,California,No,Extended,High School or Below,Employed,F,Rural,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
763,2662.0,0,63,0,75,0,1,302.4,2,7,2011,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Corporate Auto,Offer2,Branch,Two-Door Car,Medsize
764,9787.808819,10475,88,13,81,1,2,422.4,1,7,2011,Nevada,No,Extended,High School or Below,Retired,M,Suburban,Married,Personal Auto,Offer1,Branch,Two-Door Car,Small
765,5207.640754,21952,66,20,31,0,6,316.8,1,18,2011,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer4,Branch,Four-Door Car,Small
766,15433.0,49721,132,18,49,0,2,639.971388,1,7,2011,Oregon,No,Extended,Bachelor,Employed,F,Suburban,Married,Corporate Auto,Offer3,Call Center,Sports Car,Large
767,12280.76661,88340,102,16,1,0,2,489.6,1,1,2011,California,Yes,Premium,College,Employed,M,Suburban,Married,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
768,2662.0,0,65,7,28,0,1,312.0,2,13,2011,California,No,Basic,College,Unemployed,F,Suburban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
769,6535.560574,0,65,14,62,0,2,468.0,2,10,2011,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,Offer3,Branch,Four-Door Car,Medsize
770,9206.598256,24589,82,33,39,0,2,511.497882,1,10,2011,Washington,No,Extended,College,Retired,F,Suburban,Married,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
771,4118.588554,69379,103,14,79,0,1,494.4,1,28,2011,California,Yes,Premium,Bachelor,Employed,F,Suburban,Single,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
772,4838.208972,73769,61,24,95,2,3,239.540223,1,23,2011,Nevada,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Offer4,Web,Four-Door Car,Medsize
773,4625.548098,66670,114,23,6,0,1,518.180364,2,28,2011,California,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Offer3,Agent,SUV,Medsize
774,14042.103,88854,118,6,50,0,2,715.252366,1,6,2011,Arizona,No,Premium,Bachelor,Employed,M,Suburban,Single,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
775,7546.613549,31266,193,6,79,0,1,773.0,1,20,2011,Oregon,No,Basic,Bachelor,Employed,M,Suburban,Married,Corporate Auto,Offer4,Branch,Luxury Car,Large
776,2662.0,43860,65,15,58,0,1,156.124914,2,14,2011,California,Yes,Basic,High School or Below,Employed,F,Rural,Single,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
777,5170.358435,89284,133,4,62,2,1,402.070719,1,31,2011,California,No,Extended,Bachelor,Employed,M,Urban,Divorced,Corporate Auto,Offer1,Web,SUV,Medsize
778,13917.37715,67267,89,31,10,0,2,104.0,1,13,2011,Oregon,No,Extended,College,Employed,M,Rural,Single,Corporate Auto,Offer3,Call Center,Four-Door Car,Medsize
